Name,Price,Price per Unit,Category,Subcategory,Date
Classic Mozzarella,£0.69,(£5.52/1 Kg drained),fresh_food,cheese,2025-05-29
Light Mozzarella,£0.69,(£5.52/1 Kg drained),fresh_food,cheese,2025-05-29
Cave Aged Roquefort AOP French Cheese,£2.59,(£20.72/1 KG),fresh_food,cheese,2025-05-29
Brie de Meaux A.O.P French Cheese,£2.59,(£15.70/1 KG),fresh_food,cheese,2025-05-29
Baked Camembert French Cheese,£2.59,(£10.36/1 KG),fresh_food,cheese,2025-05-29
Garlic & Herbs Mini Roule Cheese,£1.35,(£13.50/1 KG),fresh_food,cheese,2025-05-29
Pineapple & Almond Mini Roule Cheese,£1.35,(£13.50/1 KG),fresh_food,cheese,2025-05-29
Black Pepper & Paprika Mini Roule Cheese,£1.35,(£13.50/1 KG),fresh_food,cheese,2025-05-29
Dewlay Cheesemakers Double Gloucester Cheese,£1.89,(£7.56/1 KG),fresh_food,cheese,2025-05-29
Belton Farm Crumbly Wensleydale Cheese,£1.89,(£7.56/1 KG),fresh_food,cheese,2025-05-29
Grated Cheddar Cheese,£2.99,(£5.98/1 KG),fresh_food,cheese,2025-05-29
Grated Mozzarella Cheese,£2.99,(£5.98/1 KG),fresh_food,cheese,2025-05-29
Spreadable Strong Mature Cheddar Cheese,£1.25,(£8.33/1 KG),fresh_food,cheese,2025-05-29
Mild Cheese Spread,£1.25,(£8.33/1 KG),fresh_food,cheese,2025-05-29
French Goats' Cheese,£1.95,(£10.83/1 KG),fresh_food,cheese,2025-05-29
Hard Goats' Cheese,£1.95,(£15.00/1 KG),fresh_food,cheese,2025-05-29
French Soft Goat's Cheese,£1.95,(£13.00/1 KG),fresh_food,cheese,2025-05-29
Full Fat Plain Cottage Cheese,£1.39,(£4.63/1 KG),fresh_food,cheese,2025-05-29
Fat Free Plain Cottage Cheese,£1.39,(£4.63/1 KG),fresh_food,cheese,2025-05-29
Low Fat Pineapple Cottage Cheese,£1.39,(£4.63/1 KG),fresh_food,cheese,2025-05-29
Low Fat Onion & Chive Cottage Cheese,£1.39,(£4.63/1 KG),fresh_food,cheese,2025-05-29
Reduced Fat Soft Cheese Garlic & Herbs,£0.95,(£4.75/1 KG),fresh_food,cheese,2025-05-29
Reduced Fat Soft Cheese Lighter,£0.95,(£4.75/1 KG),fresh_food,cheese,2025-05-29
Grated Lighter Cheddar Cheese,£2.19,(£8.76/1 KG),fresh_food,cheese,2025-05-29
Grated Half Fat Cheddar Cheese,£2.19,(£8.76/1 KG),fresh_food,cheese,2025-05-29
Mozarella Cheese Slices 10 Pack,£2.19,(£8.76/1 KG),fresh_food,cheese,2025-05-29
Cheddar Cheese Slices 10 Pack,£2.19,(£8.76/1 KG),fresh_food,cheese,2025-05-29
Black Pepper Flavoured Cheddar Cheese Slices 5 Pack,£1.79,(£12.79/1 KG),fresh_food,cheese,2025-05-29
Smokey Flavoured Cheddar Cheese Slices 5 Pack,£1.79,(£12.79/1 KG),fresh_food,cheese,2025-05-29
Spicy Flavoured Cheddar Cheese Slices 5 Pack,£1.79,(£12.79/1 KG),fresh_food,cheese,2025-05-29
Double Gloucester with Onion & Chive Cheese Slices 5 Pack,£1.79,(£12.79/1 KG),fresh_food,cheese,2025-05-29
Smoked Cheddar Cheese,£1.99,(£9.95/1 KG),fresh_food,cheese,2025-05-29
Spicy Cheddar Cheese,£1.99,(£9.95/1 KG),fresh_food,cheese,2025-05-29
Wensleydale with Cranberry Cheese,£1.99,(£9.95/1 KG),fresh_food,cheese,2025-05-29
Double Gloucester with Onion & Chive Cheese,£1.99,(£9.95/1 KG),fresh_food,cheese,2025-05-29
Cheddar & Pickled Onion Cheese,£1.99,(£9.95/1 KG),fresh_food,cheese,2025-05-29
Edam Cheese Slices 16 Pack,£3.19,(£7.98/1 KG),fresh_food,cheese,2025-05-29
Gouda Cheese Slices 16 Pack,£3.19,(£7.98/1 KG),fresh_food,cheese,2025-05-29
Burland Bloom British Cheese,£2.79,(£18.60/1 KG),fresh_food,cheese,2025-05-29
Stratford Blue British Cheese,£2.79,(£16.91/1 KG),fresh_food,cheese,2025-05-29
Beacon Blue British Cheese,£2.79,(£24.26/1 KG),fresh_food,cheese,2025-05-29
West Country Mature Cheddar Cheese,£3.29,(£9.40/1 KG),fresh_food,cheese,2025-05-29
West Country Extra Mature Cheddar Cheese,£3.29,(£9.40/1 KG),fresh_food,cheese,2025-05-29
West Country Vintage Cheddar Cheese,£3.29,(£10.97/1 KG),fresh_food,cheese,2025-05-29
Shropshire Blue Blue Stilton,£2.25,(£11.25/1 KG),fresh_food,cheese,2025-05-29
Long Clawson Mature Stilton Blue Stilton,£2.25,(£10.23/1 KG),fresh_food,cheese,2025-05-29
Breadsticks Dip 4 Pack,£1.95,(£11.34/1 KG),fresh_food,cheese,2025-05-29
Cracker Dipper 4 Pack,£1.95,(£11.34/1 KG),fresh_food,cheese,2025-05-29
Jumbo Tube Dip 4 Pack,£1.95,(£11.89/1 KG),fresh_food,cheese,2025-05-29
Mild Cheddar Cheese Sticks 6 Pack,£1.49,(£12.42/1 KG),fresh_food,cheese,2025-05-29
Mild Cheddar Cheese Sticks 6 Pack,£1.49,(£12.42/1 KG),fresh_food,cheese,2025-05-29
British Medium Cheddar Cheese,£2.79,(£6.98/1 KG),fresh_food,cheese,2025-05-29
Mature Coconut Oil Based Vegan Cheese Block,£1.95,(£9.75/1 KG),fresh_food,cheese,2025-05-29
Mature Coconut Oil Based Vegan Cheese Slices 9 Pack,£1.95,(£10.83/1 KG),fresh_food,cheese,2025-05-29
Mature Grated Cocnut Oil Based Vegan Cheese,£1.95,(£9.75/1 KG),fresh_food,cheese,2025-05-29
Classic Grilling Cheese,£1.59,(£7.95/1 KG),fresh_food,cheese,2025-05-29
British Mature 50% Lighter Cheddar Cheese,£2.79,(£6.98/1 KG),fresh_food,cheese,2025-05-29
British Mature 30% Lighter Cheddar Cheese,£2.79,(£6.98/1 KG),fresh_food,cheese,2025-05-29
Belton Farm Red Fox Vintage Red Leicester Cheese,£2.29,(£10.41/1 KG),fresh_food,cheese,2025-05-29
Barber's Cave Aged Extra Mature British Cheddar Cheese,£2.29,(£10.41/1 KG),fresh_food,cheese,2025-05-29
Typically 30 Months Matured Davidstow British Vintage Cheddar Cheese,£2.29,(£11.45/1 KG),fresh_food,cheese,2025-05-29
British Grated Red Leicester Cheese,£2.19,(£8.76/1 KG),fresh_food,cheese,2025-05-29
Grated Cheddar & Mozzarella Cheese Mix,£2.19,(£8.76/1 KG),fresh_food,cheese,2025-05-29
Low Fat Cottage Cheese,£0.89,(£2.97/1 KG),fresh_food,cheese,2025-05-29
Garlic & Herb Coconut Oil Based Vegan Cheese Soft Spread,£1.95,(£11.47/1 KG),fresh_food,cheese,2025-05-29
Chilli Grilling cheese,£1.59,(£7.95/1 KG),fresh_food,cheese,2025-05-29
Full Fat Soft Cheese,£0.95,(£4.75/1 KG),fresh_food,cheese,2025-05-29
Cheestrings 8 Pack,£2.49,(£15.56/1 KG),fresh_food,cheese,2025-05-29
Extra Mature Cheddar Cheese,£3.25,(£9.29/1 KG),fresh_food,cheese,2025-05-29
Mature Cheddar Cheese,£3.25,(£9.29/1 KG),fresh_food,cheese,2025-05-29
Original Mini Babybels 10 Pack,£2.89,(£14.45/1 KG),fresh_food,cheese,2025-05-29
Light Mini Babybels 10 Pack,£2.89,(£14.45/1 KG),fresh_food,cheese,2025-05-29
Original Spreadable Cheese,£1.29,(£11.73/1 KG),fresh_food,cheese,2025-05-29
Lighter Spreadable Cheese,£1.29,(£11.73/1 KG),fresh_food,cheese,2025-05-29
Vintage Spreadable Cheese,£1.29,(£11.73/1 KG),fresh_food,cheese,2025-05-29
Strawberry Protein Yogurt,£0.75,(£0.38/100 G),fresh_food,yogurts,2025-05-29
Mango Yogurt Granola,£1.19,(£0.79/100 G),fresh_food,yogurts,2025-05-29
Blueberry Yogurt Granola,£1.19,(£0.79/100 G),fresh_food,yogurts,2025-05-29
Strawberry Yogurt Granola,£1.19,(£0.79/100 G),fresh_food,yogurts,2025-05-29
Raspberry Protein Yoghurt,£0.75,(£0.38/100 G),fresh_food,yogurts,2025-05-29
Greek Style Yogurt,£0.95,(£0.19/100 G),fresh_food,yogurts,2025-05-29
Kefir Natural Yogurt,£1.09,(£0.31/100 G),fresh_food,yogurts,2025-05-29
Kefir Strawberry Yogurt,£1.09,(£0.31/100 G),fresh_food,yogurts,2025-05-29
Kefir Mango Yogurt,£1.09,(£0.31/100 G),fresh_food,yogurts,2025-05-29
Fat Free Natural Yogurt,£0.55,(£0.11/100 G),fresh_food,yogurts,2025-05-29
Toffee Fat Free Yogurt,£0.45,(£0.28/100 G),fresh_food,yogurts,2025-05-29
Strawberry Fat Free Yogurt,£0.45,(£0.28/100 G),fresh_food,yogurts,2025-05-29
Protein Strawberry Yogurt Pouch,£0.95,(£0.48/100 G),fresh_food,yogurts,2025-05-29
Protein Raspberry Yogurt Pouch,£0.95,(£0.48/100 G),fresh_food,yogurts,2025-05-29
Passionfruit Skyr Yogurt Pouch,£0.65,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Raspberry Skyr Yogurt Pouch,£0.65,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Superberry Skyr Yogurt Pouch,£0.65,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Strawberry Protein Yoghurt Drink,£0.99,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Mango Protein Yoghurt Drink,£0.99,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Coconut Greek Style Yogurt,£1.09,(£0.24/100 G),fresh_food,yogurts,2025-05-29
Greek Style Honey Yogurt,£1.09,(£0.24/100 G),fresh_food,yogurts,2025-05-29
Strawberry Luxury Yogurt 150g,£0.65,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Mango Authentic Greek Yogurt,£0.89,(£0.59/100 G),fresh_food,yogurts,2025-05-29
Honey Authentic Greek Yogurt,£0.89,(£0.59/100 G),fresh_food,yogurts,2025-05-29
Mango & Vanilla layered Yogurt,£0.75,(£0.50/100 G),fresh_food,yogurts,2025-05-29
Blueberry & Blackcurrant Layered Yogurt,£0.75,(£0.50/100 G),fresh_food,yogurts,2025-05-29
0% Fat Greek Yoghurt,£1.95,(£0.39/100 G),fresh_food,yogurts,2025-05-29
10% Fat Greek Yoghurt,£1.95,(£0.39/100 G),fresh_food,yogurts,2025-05-29
Low Fat Cherry Fruit Yogurt,£0.89,(£0.20/100 G),fresh_food,yogurts,2025-05-29
Banana & Custard Fat Free Yogurt,£0.45,(£0.28/100 G),fresh_food,yogurts,2025-05-29
Tube It Strawberry Yogurts 9 Pack,£1.29,(£0.39/100 G),fresh_food,yogurts,2025-05-29
Tube It Assorted Yogurts 9 Pack,£1.29,(£0.39/100 G),fresh_food,yogurts,2025-05-29
Peach & Passion Fruit Protein Yogurt,£0.75,(£0.38/100 G),fresh_food,yogurts,2025-05-29
Active Peach Yogurt 4 Pack,£1.65,(£0.36/100 G),fresh_food,yogurts,2025-05-29
Active Cherry Yogurt 4 Pack,£1.65,(£0.36/100 G),fresh_food,yogurts,2025-05-29
Active Rhubarb Yogurt 4 Pack,£1.65,(£0.36/100 G),fresh_food,yogurts,2025-05-29
Active Strawberry Yogurt 4 Pack,£1.65,(£0.36/100 G),fresh_food,yogurts,2025-05-29
Raspberry & Passion Fruit Layered Yogurt,£0.75,(£0.50/100 G),fresh_food,yogurts,2025-05-29
Fat Free Greek Style Yogurt,£0.95,(£0.19/100 G),fresh_food,yogurts,2025-05-29
Sicilian Lemon Luxury Yogurt 150g,£0.65,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Morello Cherry Luxury Yogurt 150g,£0.65,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Yellow Peach Luxury Yogurt 150g,£0.65,(£0.43/100 G),fresh_food,yogurts,2025-05-29
Vanilla Flavoured Authentic Greek Yogurt,£0.89,(£0.59/100 G),fresh_food,yogurts,2025-05-29
Raspberry Flavoured Authentic Greek Yogurt,£0.89,(£0.59/100 G),fresh_food,yogurts,2025-05-29
Raspberry Thick & Creamy Yogurt 4 Pack,£1.59,(£0.32/100 G),fresh_food,yogurts,2025-05-29
Strawberry Thick & Creamy Yogurt 4 Pack,£1.59,(£0.32/100 G),fresh_food,yogurts,2025-05-29
Lemon Greek Style Yogurt 4 Pack,£1.09,(£0.24/100 G),fresh_food,yogurts,2025-05-29
Strawberry Greek Style Yogurt 4 Pack,£1.09,(£0.24/100 G),fresh_food,yogurts,2025-05-29
Protein Peach & Passion Fruit Yogurt Pouch,£0.95,(£0.48/100 G),fresh_food,yogurts,2025-05-29
Strawberry Greek Style Yoghurts 4 Pack,£1.39,(£0.28/100 G),fresh_food,yogurts,2025-05-29
Light Fat Free Berry Yogurts 6 Pack,£2.59,(£0.27/100 G),fresh_food,yogurts,2025-05-29
Fat Free Multifruit Yogurt Drinks 12 Pack,£2.99,(£0.25/100 G),fresh_food,yogurts,2025-05-29
Fat Free Original Yogurt Drinks 12 Pack,£2.99,(£0.25/100 G),fresh_food,yogurts,2025-05-29
Fat Free Strawberry Yogurt Drinks 12 Pack,£2.99,(£0.25/100 G),fresh_food,yogurts,2025-05-29
Coconut & Vanilla Greek Style Yogurt 4 Pack,£1.09,(£0.24/100 G),fresh_food,yogurts,2025-05-29
Vanilla Flavoured Protein Yogurt with Milk Chocolate Balls,£1.39,(£0.63/100 G),fresh_food,yogurts,2025-05-29
Strawberry Flavoured Protein Yogurt with White Chocolate Balls,£1.39,(£0.63/100 G),fresh_food,yogurts,2025-05-29
Salted Caramel Greek Style Yoghurts 4 Pack,£1.39,(£0.28/100 G),fresh_food,yogurts,2025-05-29
"Little Delights Strawberry, Apricot and Raspberry Fromage Frais 6 Pack",£0.79,(£0.28/100 G),fresh_food,yogurts,2025-05-29
Strawberry & Vanilla Flavour Double Delights Fromage Frais 4 Pack,£1.25,(£0.37/100 G),fresh_food,yogurts,2025-05-29
"Strawberry, Apricot and Raspberry Fromage Frais 12 Pack",£0.80,(£0.12/100 G),fresh_food,yogurts,2025-05-29
Peach & Passion Fruit Thick & Creamy Yogurt 4 Pack,£1.59,(£0.32/100 G),fresh_food,yogurts,2025-05-29
Blueberry Cholesterol Lowering Drink,£2.79,(£0.35/100 G),fresh_food,yogurts,2025-05-29
Original Light Cholesterol Lowering Drink,£2.79,(£0.35/100 G),fresh_food,yogurts,2025-05-29
Strawberry Cholesterol Lowering Drink,£2.79,(£0.35/100 G),fresh_food,yogurts,2025-05-29
Strawberry & Peach Splitpots Fruit 6 Pack,£2.29,(£0.28/100 G),fresh_food,yogurts,2025-05-29
Red Cherry Splitpots Fruit 6 Pack,£2.29,(£0.28/100 G),fresh_food,yogurts,2025-05-29
Yogurt Coated Raisins,£1.69,(£13.52/1 KG),fresh_food,yogurts,2025-05-29
Strawberry Yogurt Bites,£1.69,(£13.52/1 KG),fresh_food,yogurts,2025-05-29
Yogurt Rainbow Coleslaw,£1.09,(£0.36/100 G),fresh_food,yogurts,2025-05-29
Yogurt Coated Cranberries,£1.19,(£7.00/1 KG),fresh_food,yogurts,2025-05-29
Strawberry Yogurt Bites,£0.49,(£1.96/100 G),fresh_food,yogurts,2025-05-29
Yogurt Coated Raisins,£0.49,(£1.96/100 G),fresh_food,yogurts,2025-05-29
Banana Yogurt Bites,£0.49,(£1.96/100 G),fresh_food,yogurts,2025-05-29
"Low Fat Mango, Papaya & Passion Fruit Yogurt",£0.89,(£0.20/100 G),fresh_food,yogurts,2025-05-29
Strawberry Granola Top Protein,£1.39,(£0.75/100 G),fresh_food,yogurts,2025-05-29
Vanilla Granola Top Protein,£1.39,(£0.75/100 G),fresh_food,yogurts,2025-05-29
Blueberry Soya Pot,£0.99,(£0.20/100 G),fresh_food,yogurts,2025-05-29
Plain Soya Pot,£0.99,(£0.20/100 G),fresh_food,yogurts,2025-05-29
Vanilla Flavour Soya Pot,£0.99,(£0.20/100 G),fresh_food,yogurts,2025-05-29
Cherry Soya Pot,£0.99,(£0.20/100 G),fresh_food,yogurts,2025-05-29
Mixed Berry Kefir Drink,£2.09,(£0.28/100 ML),fresh_food,yogurts,2025-05-29
Natural Kefir Drink,£2.09,(£0.28/100 ML),fresh_food,yogurts,2025-05-29
Yogurt Coated Rice Cakes,£1.85,(£1.23/100 G),fresh_food,yogurts,2025-05-29
Yogurt & Strawberry Bars 6 Pack,£1.29,,fresh_food,yogurts,2025-05-29
Yogurt & Forest Fruit Bars 6 Pack,£1.29,,fresh_food,yogurts,2025-05-29
Organic Berry Greek Style Yogurt Pouch,£0.65,(£0.72/100 G),fresh_food,yogurts,2025-05-29
Organic Mango Greek Style Yogurt Pouch,£0.65,(£0.72/100 G),fresh_food,yogurts,2025-05-29
Organic Strawberry Greek Style Yogurt Pouch,£0.65,(£0.72/100 G),fresh_food,yogurts,2025-05-29
Honey & Yogurt Breakfast Biscuits 5 Pack,£1.35,(£0.53/100 G),fresh_food,yogurts,2025-05-29
Strawberry & Yogurt Breakfast Biscuits 5 Pack,£1.35,(£0.53/100 G),fresh_food,yogurts,2025-05-29
Strawberry Yogurt Milk Chocolate Sticks 11 Pack,£2.29,(£1.15/100 G),fresh_food,yogurts,2025-05-29
"Mango, Passionfruit & Yogurt Marble Lollies 4 Pack",£2.15,(£0.77/100 ML),fresh_food,yogurts,2025-05-29
Chicken Wings,£2.19,(£2.19/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Legs,£2.25,(£2.25/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Drumsticks,£2.15,(£2.15/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Thighs,£2.99,(£2.99/1 KG),fresh_food,meat_poultry,2025-05-29
Pork Chops,£2.30,(£4.59/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef & Pork Mince,£4.89,(£6.52/1 KG),fresh_food,meat_poultry,2025-05-29
Lamb Chops,£5.49,(£16.15/1 KG),fresh_food,meat_poultry,2025-05-29
Lamb Chops,£5.49,(£16.15/1 KG),fresh_food,meat_poultry,2025-05-29
Cheese & Bacon Chicken En Croûte,£3.69,(£9.09/1 KG),fresh_food,meat_poultry,2025-05-29
British Chicken Drumsticks,£3.79,(£1.90/1 KG),fresh_food,meat_poultry,2025-05-29
Peppered Beef Grillsteaks,£3.29,(£7.00/1 KG),fresh_food,meat_poultry,2025-05-29
Tennessee Pork Ribs,£3.99,(£7.98/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Breast Fillets,£4.65,(£7.15/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Thigh Fillets,£5.49,(£6.10/1 KG),fresh_food,meat_poultry,2025-05-29
Hunters Chicken Breasts,£3.59,(£8.35/1 KG),fresh_food,meat_poultry,2025-05-29
Diced Chicken Breast,£3.15,(£7.88/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Breast Fillets,£12.29,(£6.15/1 KG),fresh_food,meat_poultry,2025-05-29
Diced Chicken Breast,£4.29,(£7.15/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Breast Fillets,£6.49,(£6.49/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Thigh Fillets,£4.49,(£7.48/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Drum Fillets,£2.99,(£4.98/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Breast Pieces,£3.49,(£6.98/1 KG),fresh_food,meat_poultry,2025-05-29
Large Whole Chicken,£4.79,(£2.59/1 KG),fresh_food,meat_poultry,2025-05-29
Medium Whole Chicken,£4.25,(£2.74/1 KG),fresh_food,meat_poultry,2025-05-29
Chinese Spatchcock Chicken,£4.79,(£4.17/1 KG),fresh_food,meat_poultry,2025-05-29
Korean Chicken Koftas,£2.99,(£8.31/1 KG),fresh_food,meat_poultry,2025-05-29
Souvlaki Chicken Koftas,£2.99,(£8.31/1 KG),fresh_food,meat_poultry,2025-05-29
Breaded Chicken Tenders,£2.69,(£8.82/1 KG),fresh_food,meat_poultry,2025-05-29
Buttermilk Chicken Tenders,£2.89,(£9.48/1 KG),fresh_food,meat_poultry,2025-05-29
Tempura Chicken Bites,£3.29,(£12.19/1 KG),fresh_food,meat_poultry,2025-05-29
Tempura Chicken Tenders,£2.69,(£8.97/1 KG),fresh_food,meat_poultry,2025-05-29
Tempura Chicken Nuggets,£2.49,(£9.22/1 KG),fresh_food,meat_poultry,2025-05-29
Beef Medallion Steaks,£4.39,(£12.91/1 KG),fresh_food,meat_poultry,2025-05-29
British Diced Beef,£4.19,(£10.48/1 KG),fresh_food,meat_poultry,2025-05-29
British Diced Beef,£7.29,(£10.41/1 KG),fresh_food,meat_poultry,2025-05-29
Wagyu Beef Kebabs,£3.99,,fresh_food,meat_poultry,2025-05-29
Smoked Bacon Lardons,£1.99,(£9.95/1 KG),fresh_food,meat_poultry,2025-05-29
Unsmoked Bacon Lardons,£1.99,(£9.95/1 KG),fresh_food,meat_poultry,2025-05-29
Chimichurri Beef Grillsteaks,£3.29,(£7.00/1 KG),fresh_food,meat_poultry,2025-05-29
Pork & Leek Sausages,£3.49,(£5.23/1 KG),fresh_food,meat_poultry,2025-05-29
The Ultimate Pork Sausages,£3.49,(£7.27/1 KG),fresh_food,meat_poultry,2025-05-29
Half Leg of Lamb,£6.00,(£11.99/1 KG),fresh_food,meat_poultry,2025-05-29
Half Leg of Lamb,£6.00,(£11.99/1 KG),fresh_food,meat_poultry,2025-05-29
Lamb Leg Steaks,£4.99,(£16.63/1 KG),fresh_food,meat_poultry,2025-05-29
Lamb Leg Steaks,£4.99,(£16.63/1 KG),fresh_food,meat_poultry,2025-05-29
Beef Mince 25% Fat,£2.99,(£5.98/1 KG),fresh_food,meat_poultry,2025-05-29
Minted Lamb Shoulder Chops,£5.49,(£13.07/1 KG),fresh_food,meat_poultry,2025-05-29
Maple Pork Belly Slices,£4.99,(£6.24/1 KG),fresh_food,meat_poultry,2025-05-29
Hot Honey Pork Sausages,£3.49,(£5.23/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Poppers,£1.99,(£1.33/100 G),fresh_food,meat_poultry,2025-05-29
Corned Beef,£1.75,(£1.00/100 G),fresh_food,meat_poultry,2025-05-29
British Beef Meatballs 24 Pack,£4.69,(£6.90/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef Meatballs 12 Pack,£2.69,(£7.91/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef Mince 10% Fat,£3.69,(£7.38/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef Mince 20% Fat,£2.95,(£5.90/1 KG),fresh_food,meat_poultry,2025-05-29
British Lamb Mince 20% Fat,£5.49,(£11.56/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Breast Mini Fillets,£3.99,(£6.65/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Crown Salt & Pepper,£4.99,(£6.74/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Breast Mini Fillets,£3.15,(£7.88/1 KG),fresh_food,meat_poultry,2025-05-29
Free Range Chicken Fillets,£4.99,(£14.26/1 KG),fresh_food,meat_poultry,2025-05-29
Chicken Sausages 6 Pack,£2.49,(£7.32/1 KG),fresh_food,meat_poultry,2025-05-29
Southern Fried Chicken Tenders,£2.69,(£8.82/1 KG),fresh_food,meat_poultry,2025-05-29
Hot & Spicy Chicken Tenders,£2.89,(£9.48/1 KG),fresh_food,meat_poultry,2025-05-29
British Wagyu Beef Burgers,£3.99,(£11.74/1 KG),fresh_food,meat_poultry,2025-05-29
5% Fat Beef Kebabs,£3.79,(£11.84/1 KG),fresh_food,meat_poultry,2025-05-29
British Pork Loin Steaks,£3.29,(£6.85/1 KG),fresh_food,meat_poultry,2025-05-29
British Pork Belly Slices,£3.49,(£6.98/1 KG),fresh_food,meat_poultry,2025-05-29
British Pork Shoulder Joint,£1.90,(£3.79/1 KG),fresh_food,meat_poultry,2025-05-29
British Lean Pork Fillet,£3.50,(£6.99/1 KG),fresh_food,meat_poultry,2025-05-29
Pork Sausages 6 Pack,£2.49,(£6.23/1 KG),fresh_food,meat_poultry,2025-05-29
British Pork Shoulder Steaks,£3.99,(£5.70/1 KG),fresh_food,meat_poultry,2025-05-29
British Pork Loin Joint,£2.75,(£5.49/1 KG),fresh_food,meat_poultry,2025-05-29
Pork Sausages 10 Pack,£3.79,(£5.68/1 KG),fresh_food,meat_poultry,2025-05-29
Smoked Back Bacon Rashers,£1.45,(£5.03/1 KG),fresh_food,meat_poultry,2025-05-29
Unsmoked Back Bacon Rashers,£1.45,(£5.03/1 KG),fresh_food,meat_poultry,2025-05-29
Turkey Mince 7% Fat,£2.79,(£5.58/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef Meatballs 24 Pack,£4.69,(£6.90/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef Meatballs 12 Pack,£2.69,(£7.91/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef Mince 10% Fat,£3.69,(£7.38/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef Mince 20% Fat,£2.95,(£5.90/1 KG),fresh_food,meat_poultry,2025-05-29
British Lamb Mince 20% Fat,£5.49,(£11.56/1 KG),fresh_food,meat_poultry,2025-05-29
XXL Pork Shoulder Steaks,£5.29,(£5.29/1 KG),fresh_food,meat_poultry,2025-05-29
British Skinny Beef Meatballs 5% Fat,£3.29,(£9.68/1 KG),fresh_food,meat_poultry,2025-05-29
British Beef Steak 21 Day Matured,£3.29,(£14.49/1 KG),fresh_food,meat_poultry,2025-05-29
100% British Beef Wagyu Ribeye Steak,£8.49,(£37.40/1 KG),fresh_food,meat_poultry,2025-05-29
Snackin' Chicken Roast Chicken Flavour Bites,£0.99,(£1.10/100 G),fresh_food,meat_poultry,2025-05-29
Irish Style Pork Sausages,£1.35,(£3.29/1 KG),fresh_food,meat_poultry,2025-05-29
Teriyaki Boneless Pork Ribs,£3.49,(£8.73/1 KG),fresh_food,meat_poultry,2025-05-29
"Roast in the Bag Pork, Sage & Onion Stuffed Whole Chicken",£5.79,(£3.62/1 KG),fresh_food,meat_poultry,2025-05-29
Salt & Chilli Pork Belly Slices,£4.99,(£6.24/1 KG),fresh_food,meat_poultry,2025-05-29
Nduja Pork Meatballs 12 Pack,£2.49,(£7.32/1 KG),fresh_food,meat_poultry,2025-05-29
